strike,expiration,gex_usd,gex_k
7740.0,2026-09-24,133925.97094325884,133.92597094325885
7745.0,2026-09-24,62686.4080872416,62.6864080872416
7750.0,2026-09-24,378353.1732502322,378.3531732502322
7755.0,2026-09-24,121034.61964490297,121.03461964490296
7760.0,2026-09-24,147272.42727554977,147.27242727554977
7765.0,2026-09-24,47844.58725572138,47.84458725572138
7770.0,2026-09-24,113190.6709977003,113.19067099770031
7775.0,2026-09-24,164014.42013248478,164.0144201324848
7780.0,2026-09-24,196014.79411795182,196.01479411795182
7785.0,2026-09-24,66510.84117637282,66.51084117637282
7790.0,2026-09-24,95759.10609929157,95.75910609929157
7795.0,2026-09-24,92456.52713970428,92.45652713970428
7800.0,2026-09-24,439138.39643898694,439.13839643898694
7805.0,2026-09-24,97528.22330326331,97.5282233032633
7810.0,2026-09-24,128362.09535193472,128.36209535193473
7815.0,2026-09-24,61686.414348284925,61.68641434828493
7820.0,2026-09-24,83204.71882720735,83.20471882720736
7825.0,2026-09-24,198096.88925308996,198.09688925308996
7830.0,2026-09-24,168173.3360429001,168.1733360429001
7840.0,2026-09-24,85149.48417351981,85.14948417351981
7850.0,2026-09-24,77353.49843579513,77.35349843579513
7860.0,2026-09-24,36261.80910515971,36.261809105159706
7870.0,2026-09-24,28936.931332799188,28.936931332799187
7875.0,2026-09-24,45809.032626829154,45.80903262682915
7880.0,2026-09-24,12904.335603158961,12.90433560315896
7890.0,2026-09-24,22233.621794890605,22.233621794890606
7365.0,2026-09-25,-53922.07893430434,-53.922078934304345
7370.0,2026-09-25,-111021.39388224874,-111.02139388224874
7375.0,2026-09-25,-1211113.7535033626,-1211.1137535033627
7380.0,2026-09-25,-251646.71986751954,-251.64671986751955
7385.0,2026-09-25,-42374.57042779198,-42.37457042779198
7390.0,2026-09-25,-203681.40700384567,-203.68140700384566
7395.0,2026-09-25,-74025.5119443955,-74.0255119443955
7400.0,2026-09-25,-1782395.3245288224,-1782.3953245288224
7405.0,2026-09-25,-87748.11542787011,-87.74811542787012
7410.0,2026-09-25,-331476.2795416663,-331.4762795416663
7415.0,2026-09-25,-41665.4101292379,-41.6654101292379
7420.0,2026-09-25,-283217.61957862705,-283.2176195786271
7425.0,2026-09-25,-594965.0612688619,-594.9650612688619
7430.0,2026-09-25,-207205.89387684592,-207.20589387684592
7435.0,2026-09-25,-54606.17275186753,-54.60617275186753
7440.0,2026-09-25,-350151.4074150048,-350.15140741500477
7445.0,2026-09-25,-56187.391308519895,-56.18739130851989
7450.0,2026-09-25,-10601221.972318066,-10601.221972318066
7455.0,2026-09-25,-243785.11591767689,-243.78511591767688
7460.0,2026-09-25,-229429.6948401991,-229.42969484019912
7465.0,2026-09-25,-147624.09995723414,-147.62409995723414
7470.0,2026-09-25,-410014.5395113599,-410.0145395113599
7475.0,2026-09-25,-1137823.2448274733,-1137.8232448274732
7480.0,2026-09-25,-1162666.5910369256,-1162.6665910369256
7485.0,2026-09-25,-245098.6713178654,-245.0986713178654
7490.0,2026-09-25,-749450.9738215713,-749.4509738215713
7495.0,2026-09-25,-424361.9049006508,-424.36190490065076
7500.0,2026-09-25,-12631203.019654267,-12631.203019654267
7505.0,2026-09-25,-252865.39047145678,-252.86539047145678
7510.0,2026-09-25,-303176.8945818424,-303.1768945818424
7515.0,2026-09-25,-704328.9670382311,-704.3289670382311
7520.0,2026-09-25,-275979.36826164613,-275.97936826164613
7525.0,2026-09-25,-1248238.276851837,-1248.238276851837
7530.0,2026-09-25,-270059.56799743336,-270.05956799743336
7535.0,2026-09-25,-384353.672969165,-384.353672969165
7540.0,2026-09-25,-470076.2386439908,-470.0762386439908
7545.0,2026-09-25,-432653.5757239484,-432.65357572394845
7550.0,2026-09-25,-4998175.707686556,-4998.175707686555
7555.0,2026-09-25,-266515.1938787257,-266.5151938787257
7560.0,2026-09-25,-1062253.0630752917,-1062.2530630752917
7565.0,2026-09-25,-196549.51544343258,-196.54951544343257
7570.0,2026-09-25,-9654603.073473733,-9654.603073473732
7575.0,2026-09-25,-5940860.297914306,-5940.860297914306
7580.0,2026-09-25,-1294022.0023998313,-1294.0220023998313
7585.0,2026-09-25,-712447.854675286,-712.447854675286
7590.0,2026-09-25,-604316.415745482,-604.316415745482
7595.0,2026-09-25,-1225937.3811809795,-1225.9373811809796
7600.0,2026-09-25,-2253591.166589927,-2253.591166589927
7605.0,2026-09-25,16256.971223084489,16.256971223084488
7610.0,2026-09-25,-3479296.182664982,-3479.296182664982
7615.0,2026-09-25,-279092.0810319118,-279.0920810319118
7620.0,2026-09-25,-861095.0787417574,-861.0950787417574
7625.0,2026-09-25,-2351399.991944,-2351.3999919440002
7630.0,2026-09-25,-556755.1710933055,-556.7551710933054
7635.0,2026-09-25,-2876183.347456611,-2876.183347456611
7640.0,2026-09-25,-447626.7627290138,-447.6267627290138
7645.0,2026-09-25,130176.38449082326,130.17638449082327
7650.0,2026-09-25,-1643014.2902558148,-1643.0142902558148
7655.0,2026-09-25,-32962.93021324626,-32.96293021324626
7660.0,2026-09-25,-1817438.9510987676,-1817.4389510987676
7665.0,2026-09-25,790740.1273062475,790.7401273062475
7670.0,2026-09-25,-1101811.5147467554,-1101.8115147467554
7675.0,2026-09-25,1258061.84071313,1258.06184071313
7680.0,2026-09-25,-380368.7469429638,-380.3687469429638
7685.0,2026-09-25,68111.62140764971,68.11162140764971
7690.0,2026-09-25,-417439.4163625959,-417.4394163625959
7695.0,2026-09-25,-213795.9637833524,-213.7959637833524
7700.0,2026-09-25,3649648.038379292,3649.648038379292
7705.0,2026-09-25,176208.5968411999,176.2085968411999
7710.0,2026-09-25,-1385296.6517789504,-1385.2966517789503
7715.0,2026-09-25,68058.66540124733,68.05866540124732
7720.0,2026-09-25,-185047.80521408387,-185.04780521408387
7725.0,2026-09-25,1306262.8907919081,1306.2628907919081
7730.0,2026-09-25,748885.3388218315,748.8853388218315
7735.0,2026-09-25,-1826.5545860640705,-1.8265545860640704
7740.0,2026-09-25,92862.64364399668,92.86264364399668
7745.0,2026-09-25,432608.6906640626,432.60869066406264
7750.0,2026-09-25,590711.2479915516,590.7112479915517
7755.0,2026-09-25,230596.49553236895,230.59649553236895
7760.0,2026-09-25,71571.10222088918,71.57110222088919
7765.0,2026-09-25,444991.18332903436,444.99118332903436
7770.0,2026-09-25,267557.5114952436,267.5575114952436
7775.0,2026-09-25,856264.5997265462,856.2645997265462
7780.0,2026-09-25,1544770.4970360778,1544.7704970360778
7785.0,2026-09-25,296918.0168613413,296.9180168613413
7790.0,2026-09-25,1906811.115960609,1906.811115960609
7795.0,2026-09-25,123539.55585617048,123.53955585617048
7800.0,2026-09-25,2307775.730123776,2307.775730123776
7805.0,2026-09-25,226726.6936074111,226.7266936074111
7810.0,2026-09-25,363926.78427293384,363.92678427293384
7815.0,2026-09-25,41814.17349828809,41.814173498288085
7820.0,2026-09-25,214157.43732275764,214.15743732275763
7825.0,2026-09-25,1458492.7266457144,1458.4927266457144
7830.0,2026-09-25,123575.09758191818,123.57509758191817
7835.0,2026-09-25,68859.78442414649,68.8597844241465
7840.0,2026-09-25,1566028.8618974888,1566.028861897489
7845.0,2026-09-25,23023.705602852784,23.023705602852782
7850.0,2026-09-25,587906.0039841504,587.9060039841504
7855.0,2026-09-25,54245.91692588249,54.24591692588249
7860.0,2026-09-25,159828.44790720195,159.82844790720193
7865.0,2026-09-25,91661.87307932669,91.66187307932668
7870.0,2026-09-25,249536.69084714417,249.53669084714417
7875.0,2026-09-25,239058.27904082596,239.05827904082597
7880.0,2026-09-25,201134.289266478,201.13428926647802
7890.0,2026-09-25,139445.77916321304,139.44577916321305
7370.0,2026-09-28,-54059.1836512933,-54.0591836512933
7375.0,2026-09-28,-121502.93443682311,-121.50293443682311
7380.0,2026-09-28,-42373.93313538639,-42.37393313538639
7390.0,2026-09-28,-193053.83608039294,-193.05383608039293
7400.0,2026-09-28,-211405.0221851976,-211.4050221851976
7410.0,2026-09-28,-72109.55743000042,-72.10955743000042
7420.0,2026-09-28,-41083.21334887634,-41.08321334887634
7425.0,2026-09-28,-212618.04372040002,-212.6180437204
7430.0,2026-09-28,-112115.67363494403,-112.11567363494403
7440.0,2026-09-28,-68451.4470823292,-68.45144708232921
7450.0,2026-09-28,-1000587.3601832658,-1000.5873601832658
7455.0,2026-09-28,-139538.13855364613,-139.53813855364612
7460.0,2026-09-28,-30019.50735284842,-30.01950735284842
7470.0,2026-09-28,-97219.39081107343,-97.21939081107344
7475.0,2026-09-28,-281586.4472448724,-281.5864472448724
7480.0,2026-09-28,8278.19425436222,8.278194254362221
7485.0,2026-09-28,-51986.71595723497,-51.98671595723497
7490.0,2026-09-28,-62569.07290069511,-62.569072900695105
7495.0,2026-09-28,-40770.33553510524,-40.77033553510524
7500.0,2026-09-28,-1240469.2097760506,-1240.4692097760505
7505.0,2026-09-28,-202510.4148192075,-202.5104148192075
7510.0,2026-09-28,-71377.19981803466,-71.37719981803465
7515.0,2026-09-28,-191241.256635728,-191.241256635728
7520.0,2026-09-28,-93662.73874023398,-93.66273874023398
7525.0,2026-09-28,-224453.33576071833,-224.45333576071832
7530.0,2026-09-28,-52025.73511565803,-52.02573511565804
7535.0,2026-09-28,-609989.2940661594,-609.9892940661595
7540.0,2026-09-28,-561085.0346383951,-561.0850346383951
7545.0,2026-09-28,-467952.2666490005,-467.95226664900053
7550.0,2026-09-28,-531850.8849027902,-531.8508849027902
7555.0,2026-09-28,-104197.69599043665,-104.19769599043666
7560.0,2026-09-28,-198260.9688753148,-198.2609688753148
7565.0,2026-09-28,-94713.98051330441,-94.71398051330442
7570.0,2026-09-28,-251882.507839386,-251.882507839386
7575.0,2026-09-28,-283455.5570609678,-283.4555570609678
7580.0,2026-09-28,-79085.7137502761,-79.0857137502761
7585.0,2026-09-28,-59744.64065963253,-59.74464065963253
7590.0,2026-09-28,-113930.59730696415,-113.93059730696415
7595.0,2026-09-28,-149865.67705419616,-149.86567705419617
7600.0,2026-09-28,-1907315.5800230184,-1907.3155800230184
7605.0,2026-09-28,-266012.05093076744,-266.01205093076743
7610.0,2026-09-28,-35229.03153885613,-35.22903153885613
7615.0,2026-09-28,-106940.91761252176,-106.94091761252176
7620.0,2026-09-28,-35739.13206909622,-35.739132069096215
7625.0,2026-09-28,-808541.5323926987,-808.5415323926987
7630.0,2026-09-28,-438930.16582332266,-438.9301658233227
7635.0,2026-09-28,-352882.8397161736,-352.8828397161736
7640.0,2026-09-28,66152.07860185232,66.15207860185232
7645.0,2026-09-28,9176.299635978256,9.176299635978255
7650.0,2026-09-28,-250648.08995570464,-250.64808995570465
7655.0,2026-09-28,103376.4602214908,103.37646022149079
7660.0,2026-09-28,-168426.3596607353,-168.4263596607353
7665.0,2026-09-28,34627.269821006936,34.627269821006934
7670.0,2026-09-28,252351.1793245898,252.3511793245898
7675.0,2026-09-28,-56952.98179965973,-56.952981799659725
7680.0,2026-09-28,-225346.43029224293,-225.34643029224293
7685.0,2026-09-28,45246.03325250854,45.24603325250854
7690.0,2026-09-28,-169559.14735481382,-169.5591473548138
7695.0,2026-09-28,122496.92724488874,122.49692724488874
7700.0,2026-09-28,-229381.37594846007,-229.38137594846006
7705.0,2026-09-28,97394.8092667346,97.39480926673461
7710.0,2026-09-28,-123199.17544245714,-123.19917544245715
7715.0,2026-09-28,20073.843061395397,20.073843061395397
7720.0,2026-09-28,10266.161092653347,10.266161092653347
7725.0,2026-09-28,-46037.895555363444,-46.03789555536344
7730.0,2026-09-28,-96162.02393326117,-96.16202393326117
7735.0,2026-09-28,20262.21388792641,20.26221388792641
7740.0,2026-09-28,-7417.913010690128,-7.417913010690128
7745.0,2026-09-28,67862.34049737216,67.86234049737216
7750.0,2026-09-28,290096.94941470516,290.09694941470514
7760.0,2026-09-28,188416.7989727905,188.4167989727905
7770.0,2026-09-28,108331.39510923605,108.33139510923606
7775.0,2026-09-28,2809024.991713791,2809.024991713791
7780.0,2026-09-28,131861.7853945624,131.86178539456242
7790.0,2026-09-28,113580.56355115544,113.58056355115545
7800.0,2026-09-28,1431222.312895929,1431.222312895929
7810.0,2026-09-28,154698.84565397043,154.69884565397044
7820.0,2026-09-28,88027.29930714582,88.02729930714582
7825.0,2026-09-28,393328.7266811103,393.32872668111025
7830.0,2026-09-28,49553.93665033341,49.55393665033341
7840.0,2026-09-28,65700.39457309386,65.70039457309386
7850.0,2026-09-28,129433.27133518891,129.43327133518892
7860.0,2026-09-28,79057.46873573045,79.05746873573045
7870.0,2026-09-28,43313.897297198084,43.31389729719808
7875.0,2026-09-28,81642.16565582795,81.64216565582795
7880.0,2026-09-28,22443.845385611836,22.443845385611837
7890.0,2026-09-28,71966.70752364719,71.96670752364719
7370.0,2026-09-29,-12435.645239298146,-12.435645239298147
7375.0,2026-09-29,-79180.84373832277,-79.18084373832278
7380.0,2026-09-29,-88950.29312664478,-88.95029312664478
7390.0,2026-09-29,-131529.0111727058,-131.5290111727058
7400.0,2026-09-29,-191220.49592146417,-191.22049592146416
7410.0,2026-09-29,-16378.857303512677,-16.378857303512678
7420.0,2026-09-29,-51927.33942341268,-51.92733942341268
7425.0,2026-09-29,-64899.26847864862,-64.89926847864862
7430.0,2026-09-29,-201945.052831072,-201.94505283107202
7440.0,2026-09-29,-197120.7944195765,-197.1207944195765
7450.0,2026-09-29,-680125.5558407074,-680.1255558407074
7460.0,2026-09-29,-606806.5465440585,-606.8065465440585
7470.0,2026-09-29,-456477.1542890219,-456.47715428902194
7475.0,2026-09-29,-887662.0505764681,-887.6620505764681
7480.0,2026-09-29,-466017.0404738933,-466.0170404738933
7485.0,2026-09-29,-804908.1227221589,-804.9081227221589
7490.0,2026-09-29,-508584.556875317,-508.584556875317
7495.0,2026-09-29,-801212.6948861626,-801.2126948861627
7500.0,2026-09-29,-350956.7020620073,-350.95670206200725
7510.0,2026-09-29,-224156.39882752896,-224.15639882752896
7515.0,2026-09-29,-24059.53505052417,-24.05953505052417
7520.0,2026-09-29,-67215.30027088909,-67.21530027088909
7525.0,2026-09-29,-499852.161013167,-499.852161013167
7530.0,2026-09-29,-96436.8118280902,-96.4368118280902
7535.0,2026-09-29,-14826.029156943845,-14.826029156943845
7540.0,2026-09-29,-131054.52987532219,-131.05452987532217
7545.0,2026-09-29,-92983.15505403538,-92.98315505403538
7550.0,2026-09-29,-120519.70609660028,-120.51970609660027
7555.0,2026-09-29,-8212.437837084555,-8.212437837084556
7560.0,2026-09-29,-58299.91020129102,-58.29991020129102
7565.0,2026-09-29,16950.49907118525,16.950499071185252
7570.0,2026-09-29,-393686.84118440474,-393.6868411844047
7575.0,2026-09-29,-301051.962822794,-301.051962822794
7580.0,2026-09-29,-265742.6330126567,-265.7426330126567
7585.0,2026-09-29,-40971.8266114163,-40.9718266114163
7590.0,2026-09-29,-413394.17862249375,-413.39417862249377
7595.0,2026-09-29,-17868.86346354481,-17.86886346354481
7600.0,2026-09-29,-164993.64218531165,-164.99364218531164
7605.0,2026-09-29,38869.36776688606,38.869367766886064
7610.0,2026-09-29,-113218.24027494065,-113.21824027494064
7615.0,2026-09-29,47108.02754703461,47.10802754703461
7620.0,2026-09-29,-114944.5515952571,-114.9445515952571
7625.0,2026-09-29,9066.530723103351,9.066530723103352
7630.0,2026-09-29,-44664.289170581076,-44.66428917058108
7635.0,2026-09-29,-125345.46366155765,-125.34546366155764
7640.0,2026-09-29,-863.6945080391888,-0.8636945080391888
7645.0,2026-09-29,53840.99302249157,53.840993022491574
7650.0,2026-09-29,-486104.9591614688,-486.1049591614688
7655.0,2026-09-29,-11401.871477903846,-11.401871477903846
7660.0,2026-09-29,11200.80114603744,11.20080114603744
7665.0,2026-09-29,-2107.394470023748,-2.107394470023748
7670.0,2026-09-29,38360.631986555396,38.3606319865554
7675.0,2026-09-29,-89264.32084177685,-89.26432084177685
7680.0,2026-09-29,-18941.880178247236,-18.941880178247235
7685.0,2026-09-29,15327.732915324112,15.32773291532411
7690.0,2026-09-29,29759.216561527763,29.75921656152776
7695.0,2026-09-29,65689.79409793526,65.68979409793526
7700.0,2026-09-29,63795.04849886357,63.79504849886357
7705.0,2026-09-29,7427.912912872132,7.427912912872133
7710.0,2026-09-29,-57657.61687163207,-57.657616871632065
7715.0,2026-09-29,129383.88335054378,129.38388335054378
7720.0,2026-09-29,30148.507223974462,30.148507223974462
7725.0,2026-09-29,41880.636232612786,41.88063623261279
7730.0,2026-09-29,60247.862340781096,60.2478623407811
7735.0,2026-09-29,76446.47665854414,76.44647665854414
7740.0,2026-09-29,72668.88986314727,72.66888986314727
7745.0,2026-09-29,-3616.192439087947,-3.616192439087947
7750.0,2026-09-29,73656.28679268947,73.65628679268947
7760.0,2026-09-29,92340.3412811881,92.3403412811881
7770.0,2026-09-29,23533.526449029232,23.53352644902923
7775.0,2026-09-29,116583.03151860638,116.58303151860638
7780.0,2026-09-29,45611.173274290144,45.611173274290145
7790.0,2026-09-29,1350466.0790547451,1350.4660790547453
7800.0,2026-09-29,999446.1461824656,999.4461461824656
7810.0,2026-09-29,271251.61079553433,271.2516107955343
7820.0,2026-09-29,74075.99399961092,74.07599399961092
7825.0,2026-09-29,142055.55632956183,142.05555632956182
7830.0,2026-09-29,31365.235145780505,31.365235145780506
7840.0,2026-09-29,29021.649713805768,29.02164971380577
7850.0,2026-09-29,150601.18625334912,150.6011862533491
7860.0,2026-09-29,38244.672798416934,38.244672798416936
7870.0,2026-09-29,50150.85994166206,50.150859941662056
7875.0,2026-09-29,42571.52309252158,42.57152309252158
7880.0,2026-09-29,32162.767236111027,32.16276723611103
7890.0,2026-09-29,41440.25657264031,41.44025657264031
7365.0,2026-09-30,-125835.8417550128,-125.83584175501281
7370.0,2026-09-30,-99936.148528383,-99.936148528383
7375.0,2026-09-30,-202497.6450241247,-202.4976450241247
7380.0,2026-09-30,-498443.66556920845,-498.44366556920846
7385.0,2026-09-30,-37118.879092768446,-37.118879092768445
7390.0,2026-09-30,-133358.51447832867,-133.35851447832866
7395.0,2026-09-30,-145478.5210364539,-145.47852103645388
7400.0,2026-09-30,-5394351.15998591,-5394.35115998591
7405.0,2026-09-30,-191132.47036736965,-191.13247036736965
7410.0,2026-09-30,-625938.5001933535,-625.9385001933535
7415.0,2026-09-30,-124776.66970816537,-124.77666970816537
7420.0,2026-09-30,614761.4395875095,614.7614395875095
7425.0,2026-09-30,-635420.2792512989,-635.4202792512989
7430.0,2026-09-30,-404470.46286086994,-404.47046286086993
7435.0,2026-09-30,-267487.57872536907,-267.4875787253691
7440.0,2026-09-30,-783366.7763067433,-783.3667763067433
7445.0,2026-09-30,-177119.33360429652,-177.11933360429651
7450.0,2026-09-30,-6493182.894666633,-6493.182894666633
7455.0,2026-09-30,-129120.76872894487,-129.12076872894485
7460.0,2026-09-30,-536885.7400320672,-536.8857400320671
7465.0,2026-09-30,-289292.2705123364,-289.2922705123364
7470.0,2026-09-30,-172536.3610530926,-172.5363610530926
7475.0,2026-09-30,-2692729.805154459,-2692.729805154459
7480.0,2026-09-30,-469940.74203261745,-469.94074203261744
7485.0,2026-09-30,-301141.0851856561,-301.1410851856561
7490.0,2026-09-30,-162261.4460529816,-162.2614460529816
7495.0,2026-09-30,-417885.40023092466,-417.88540023092463
7500.0,2026-09-30,-31021928.891312234,-31021.928891312233
7505.0,2026-09-30,-15202.231327840418,-15.202231327840417
7510.0,2026-09-30,-1964368.120303743,-1964.3681203037431
7515.0,2026-09-30,-2355031.200992327,-2355.0312009923273
7520.0,2026-09-30,-250318.96886174486,-250.31896886174485
7525.0,2026-09-30,-22167292.29387818,-22167.292293878178
7530.0,2026-09-30,109727.25159975688,109.72725159975688
7535.0,2026-09-30,-346199.1488046413,-346.1991488046413
7540.0,2026-09-30,-533600.822591827,-533.6008225918271
7545.0,2026-09-30,-460565.6906557173,-460.5656906557173
7550.0,2026-09-30,-5743476.770568822,-5743.476770568822
7555.0,2026-09-30,-285077.9930000183,-285.0779930000183
7560.0,2026-09-30,-601555.0281918647,-601.5550281918647
7565.0,2026-09-30,-33790.835319468955,-33.790835319468954
7570.0,2026-09-30,-96793.97946201259,-96.79397946201259
7575.0,2026-09-30,-3271192.821753325,-3271.192821753325
7580.0,2026-09-30,-825584.1008412081,-825.5841008412082
7585.0,2026-09-30,-280177.565388854,-280.177565388854
7590.0,2026-09-30,-236177.55529496772,-236.17755529496773
7595.0,2026-09-30,-209124.25333204467,-209.12425333204467
7600.0,2026-09-30,-18245504.84328661,-18245.50484328661
7605.0,2026-09-30,-218895.13534034698,-218.895135340347
7610.0,2026-09-30,657278.0282766324,657.2780282766324
7615.0,2026-09-30,-351247.33510575176,-351.24733510575174
7620.0,2026-09-30,-278886.56679656444,-278.88656679656447
7625.0,2026-09-30,-2746209.6972698597,-2746.2096972698596
7630.0,2026-09-30,60952.88216812903,60.95288216812903
7635.0,2026-09-30,816129.3265461717,816.1293265461717
7640.0,2026-09-30,-260936.19631418574,-260.93619631418574
7645.0,2026-09-30,559835.6621168518,559.8356621168517
7650.0,2026-09-30,-5702364.442058492,-5702.364442058492
7655.0,2026-09-30,251024.8635321587,251.0248635321587
7660.0,2026-09-30,132461.36086739495,132.46136086739494
7665.0,2026-09-30,-81431.40454961255,-81.43140454961255
7670.0,2026-09-30,-259453.39527560578,-259.45339527560577
7675.0,2026-09-30,1369218.099830077,1369.218099830077
7680.0,2026-09-30,77849.5599290515,77.8495599290515
7685.0,2026-09-30,-487164.8200768067,-487.1648200768067
7690.0,2026-09-30,14966.225633277441,14.96622563327744
7695.0,2026-09-30,678686.6000556543,678.6866000556543
7700.0,2026-09-30,-9064271.64441149,-9064.271644411489
7705.0,2026-09-30,-43191.84667353495,-43.19184667353495
7710.0,2026-09-30,453635.2143880034,453.6352143880034
7715.0,2026-09-30,98759.40108330964,98.75940108330964
7720.0,2026-09-30,-62988.588504609244,-62.98858850460925
7725.0,2026-09-30,1005163.4318459088,1005.1634318459088
7730.0,2026-09-30,669485.4815992506,669.4854815992505
7735.0,2026-09-30,169676.31575483843,169.67631575483844
7740.0,2026-09-30,187125.28833951836,187.12528833951836
7745.0,2026-09-30,36048.28027966648,36.04828027966648
7750.0,2026-09-30,5117256.644119861,5117.2566441198605
7755.0,2026-09-30,578213.6729765268,578.2136729765268
7760.0,2026-09-30,1166900.9715009567,1166.9009715009568
7765.0,2026-09-30,1248162.4090143624,1248.1624090143623
7770.0,2026-09-30,1560877.018007926,1560.877018007926
7775.0,2026-09-30,918728.327725852,918.7283277258521
7780.0,2026-09-30,462482.0312157504,462.4820312157504
7785.0,2026-09-30,4503421.811496566,4503.421811496566
7790.0,2026-09-30,4872282.923497376,4872.282923497376
7795.0,2026-09-30,1287851.8947896857,1287.8518947896857
7800.0,2026-09-30,9336274.064334296,9336.274064334295
7805.0,2026-09-30,181438.25424620803,181.43825424620803
7810.0,2026-09-30,405421.2674021963,405.4212674021963
7815.0,2026-09-30,306514.0220150977,306.51402201509774
7820.0,2026-09-30,878521.9196576142,878.5219196576141
7825.0,2026-09-30,2913966.5289984457,2913.966528998446
7830.0,2026-09-30,444243.05697335897,444.243056973359
7835.0,2026-09-30,476617.9089280309,476.61790892803094
7840.0,2026-09-30,326417.67376162263,326.4176737616226
7845.0,2026-09-30,231616.07211881236,231.61607211881235
7850.0,2026-09-30,3872289.1367093963,3872.289136709396
7855.0,2026-09-30,90200.4994847036,90.2004994847036
7860.0,2026-09-30,490549.8279946726,490.54982799467257
7865.0,2026-09-30,79703.5695333008,79.70356953330081
7870.0,2026-09-30,362747.62312470964,362.74762312470966
7875.0,2026-09-30,1167069.6023764606,1167.0696023764606
7880.0,2026-09-30,264646.3863888874,264.64638638888744
7885.0,2026-09-30,46692.73242396601,46.69273242396601
7890.0,2026-09-30,5296165.618093068,5296.165618093068
7895.0,2026-09-30,81504.46560602215,81.50446560602215
7370.0,2026-10-01,-27363.234289802687,-27.363234289802687
7375.0,2026-10-01,-82335.75203517855,-82.33575203517854
7380.0,2026-10-01,-28115.533179072194,-28.115533179072195
7390.0,2026-10-01,-17866.581384495617,-17.866581384495618
7400.0,2026-10-01,-137974.0949898938,-137.9740949898938
7410.0,2026-10-01,-25824.186420878308,-25.82418642087831
7420.0,2026-10-01,-19154.081451417405,-19.154081451417404
7425.0,2026-10-01,-114557.40303546605,-114.55740303546605
7430.0,2026-10-01,-150999.3457767173,-150.9993457767173
7440.0,2026-10-01,-47587.595507447295,-47.5875955074473
7445.0,2026-10-01,-5419.07002251717,-5.41907002251717
7450.0,2026-10-01,-118649.25802175121,-118.64925802175121
7455.0,2026-10-01,-11382.774236746262,-11.382774236746261
7460.0,2026-10-01,-30126.511018739133,-30.126511018739134
7470.0,2026-10-01,-52075.43192031368,-52.075431920313676
7475.0,2026-10-01,-85807.51086067893,-85.80751086067893
7480.0,2026-10-01,-20332.17851241392,-20.332178512413922
7485.0,2026-10-01,-23007.790418170454,-23.007790418170455
7490.0,2026-10-01,-78517.17966697003,-78.51717966697002
7495.0,2026-10-01,-12631.670263908794,-12.631670263908795
7500.0,2026-10-01,-168810.41272159736,-168.81041272159734
7505.0,2026-10-01,-8413.591548340197,-8.413591548340197
7510.0,2026-10-01,-63987.90101533727,-63.98790101533727
7520.0,2026-10-01,-45044.27271057438,-45.04427271057438
7525.0,2026-10-01,-430704.897751571,-430.704897751571
7530.0,2026-10-01,-30149.628591242952,-30.14962859124295
7540.0,2026-10-01,-118110.94092292553,-118.11094092292552
7550.0,2026-10-01,-128238.57142168916,-128.23857142168916
7560.0,2026-10-01,-109762.59258577708,-109.76259258577707
7570.0,2026-10-01,-43770.41846565511,-43.770418465655105
7575.0,2026-10-01,-263347.1279654014,-263.3471279654014
7580.0,2026-10-01,-62317.438041536756,-62.317438041536754
7590.0,2026-10-01,-82026.50157136253,-82.02650157136253
7595.0,2026-10-01,-38140.33990008391,-38.140339900083916
7600.0,2026-10-01,-237973.44706678932,-237.9734470667893
7605.0,2026-10-01,14055.406991818041,14.05540699181804
7610.0,2026-10-01,141543.63027271582,141.54363027271583
7620.0,2026-10-01,-69482.85229584086,-69.48285229584086
7625.0,2026-10-01,-254977.22514275298,-254.97722514275299
7630.0,2026-10-01,-27885.948703616275,-27.885948703616275
7635.0,2026-10-01,-112693.69030796761,-112.69369030796761
7640.0,2026-10-01,747.0570692760957,0.7470570692760957
7645.0,2026-10-01,-11928.512086753015,-11.928512086753015
7650.0,2026-10-01,-54159.36815152342,-54.159368151523424
7660.0,2026-10-01,88639.21446020788,88.63921446020788
7665.0,2026-10-01,10833.217910199055,10.833217910199055
7670.0,2026-10-01,85472.08276871918,85.47208276871918
7675.0,2026-10-01,-142255.3678953015,-142.2553678953015
7680.0,2026-10-01,192067.45327708928,192.06745327708927
7690.0,2026-10-01,29130.888997480288,29.130888997480287
7700.0,2026-10-01,-70717.90289633756,-70.71790289633756
7710.0,2026-10-01,40915.95982030801,40.91595982030801
7720.0,2026-10-01,104581.3207578421,104.5813207578421
7725.0,2026-10-01,171961.78584256364,171.96178584256364
7730.0,2026-10-01,25084.007019550838,25.08400701955084
7740.0,2026-10-01,55377.121000977284,55.37712100097728
7750.0,2026-10-01,21620.716693854483,21.620716693854483
7760.0,2026-10-01,41092.79876326578,41.09279876326578
7770.0,2026-10-01,16935.958031876195,16.935958031876194
7775.0,2026-10-01,41629.920398775874,41.62992039877587
7780.0,2026-10-01,192807.67931237895,192.80767931237895
7790.0,2026-10-01,187387.8448868131,187.3878448868131
7800.0,2026-10-01,410037.8043252781,410.0378043252781
7810.0,2026-10-01,65447.70177217738,65.44770177217738
7820.0,2026-10-01,38694.102786041105,38.69410278604111
7825.0,2026-10-01,111743.58387308128,111.74358387308128
7830.0,2026-10-01,14518.826544348582,14.518826544348581
7840.0,2026-10-01,20377.950628575796,20.377950628575796
